,Crime_ID,Theft_Type
17013,28436,Theft from Vehicle
17014,28437,Theft from Vehicle
17015,28438,Theft from Vehicle
17016,28439,Theft from Vehicle
17017,28440,Theft from Vehicle
17018,28442,Theft from Vehicle
17019,28443,Theft from Vehicle
17020,28444,Theft from Vehicle
17021,28445,Theft from Vehicle
17022,28446,Theft from Vehicle
17023,28447,Theft from Vehicle
17024,28448,Theft from Vehicle
17025,28449,Theft from Vehicle
17026,28451,Theft from Vehicle
17027,28452,Theft from Vehicle
17028,28453,Theft from Vehicle
17029,28454,Theft from Vehicle
17030,28455,Theft from Vehicle
17031,28456,Theft from Vehicle
17032,28458,Theft from Vehicle
17033,28459,Theft from Vehicle
17034,28460,Theft from Vehicle
17035,28461,Theft from Vehicle
17036,28463,Theft from Vehicle
17038,28465,Theft from Vehicle
17039,28466,Theft from Vehicle
17040,28467,Theft from Vehicle
17041,28468,Theft from Vehicle
17042,28473,Theft from Vehicle
17043,28474,Theft from Vehicle
17044,28477,Theft from Vehicle
17045,28479,Theft from Vehicle
17046,28482,Theft from Vehicle
17047,28483,Theft from Vehicle
17048,28484,Theft from Vehicle
17049,28485,Theft from Vehicle
17051,28488,Theft from Vehicle
17052,28489,Theft from Vehicle
17053,28491,Theft from Vehicle
17054,28493,Theft from Vehicle
17055,28494,Theft from Vehicle
17056,28495,Theft from Vehicle
17057,28496,Theft from Vehicle
17058,28498,Theft from Vehicle
17059,28499,Theft from Vehicle
17060,28500,Theft from Vehicle
17061,28501,Theft from Vehicle
17062,28502,Other Theft
17063,28503,Theft from Vehicle
17064,28504,Theft from Vehicle
17065,28506,Theft from Vehicle
17066,28508,Theft from Vehicle
17067,28510,Theft from Vehicle
17068,28511,Theft from Vehicle
17069,28513,Theft from Vehicle
17070,28515,Theft from Vehicle
17071,28517,Other Theft
17072,28521,Theft from Vehicle
17073,28522,Theft from Vehicle
17074,28524,Theft from Vehicle
17075,28525,Other Theft
17076,28526,Other Theft
17077,28527,Theft from Vehicle
17078,28528,Theft from Vehicle
17079,28529,Theft from Vehicle
17080,28531,Theft from Vehicle
17081,28533,Theft from Vehicle
17082,28534,Theft from Vehicle
17083,28536,Theft from Vehicle
17084,28537,Theft from Vehicle
17086,28540,Theft from Vehicle
17087,28542,Theft from Vehicle
17088,28546,Theft from Vehicle
17089,28548,Other Theft
17090,28550,Theft from Vehicle
17091,28551,Theft from Vehicle
17092,28552,Theft from Vehicle
17093,28553,Theft from Vehicle
17094,28557,Theft from Vehicle
17095,28560,Theft from Vehicle
17096,28563,Other Theft
17097,28566,Theft from Vehicle
17098,28568,Other Theft
17099,28570,Theft from Vehicle
17100,28573,Theft from Vehicle
17101,28575,Theft from Vehicle
17102,28576,Theft from Vehicle
17103,28579,Theft from Vehicle
17105,28590,Theft from Vehicle
17106,28591,Theft from Vehicle
17107,28594,Theft from Vehicle
17109,28596,Theft from Vehicle
17110,28598,Theft from Vehicle
17112,28600,Theft from Vehicle
17113,28602,Theft from Vehicle
17114,28603,Theft from Vehicle
17115,28604,Other Theft
17116,28605,Other Theft
17117,28606,Theft from Vehicle
17118,28607,Theft from Vehicle
17119,28611,Theft from Vehicle
17120,28612,Theft from Vehicle
17121,28614,Theft from Vehicle
17122,28615,Theft from Vehicle
17123,28616,Theft from Vehicle
17124,28617,Theft from Vehicle
17125,28619,Theft from Vehicle
17126,28624,Theft from Vehicle
17127,28625,Theft from Vehicle
17128,28628,Theft from Vehicle
17130,28630,Theft from Vehicle
17131,28631,Theft from Vehicle
17132,28632,Theft from Vehicle
17133,28633,Theft from Vehicle
17134,28635,Theft from Vehicle
17135,28638,Theft from Vehicle
17136,28639,Theft from Vehicle
17137,28641,Theft from Vehicle
17138,28643,Theft from Vehicle
17139,28645,Theft from Vehicle
17140,28647,Theft from Vehicle
17141,28648,Theft from Vehicle
17142,28650,Theft from Vehicle
17143,28651,Theft from Vehicle
17144,28652,Theft from Vehicle
17145,28654,Theft from Vehicle
17146,28655,Theft from Vehicle
17147,28656,Theft from Vehicle
17150,28661,Theft from Vehicle
17151,28662,Other Theft
17152,28663,Other Theft
17154,28667,Theft from Vehicle
17155,28669,Theft from Vehicle
17156,28670,Theft from Vehicle
17157,28671,Theft from Vehicle
17158,28675,Theft from Vehicle
17159,28677,Theft from Vehicle
17161,28679,Theft from Vehicle
17162,28683,Theft from Vehicle
17163,28684,Theft from Vehicle
17164,28685,Theft from Vehicle
17165,28686,Theft from Vehicle
17166,28687,Other Theft
17167,28688,Other Theft
17168,28689,Other Theft
17169,28690,Theft from Vehicle
17170,28692,Other Theft
17171,28694,Other Theft
17172,28697,Theft from Vehicle
17173,28699,Other Theft
17174,28700,Theft from Vehicle
17176,28707,Theft from Vehicle
17177,28709,Theft from Vehicle
17178,28710,Theft from Vehicle
17179,28712,Theft from Vehicle
17180,28713,Theft from Vehicle
17181,28714,Theft from Vehicle
17182,28718,Other Theft
17183,28719,Theft from Vehicle
17184,28720,Theft from Vehicle
17185,28721,Theft from Vehicle
17186,28728,Other Theft
17187,28731,Theft from Vehicle
17188,28732,Theft from Vehicle
17189,28742,Theft from Vehicle
17190,28743,Theft from Vehicle
17191,28745,Theft from Vehicle
17192,28746,Theft from Vehicle
17193,28749,Theft from Vehicle
17194,28750,Theft from Vehicle
17195,28751,Theft from Vehicle
17196,28759,Theft from Vehicle
17197,28761,Other Theft
17198,28763,Other Theft
17199,28766,Theft from Vehicle
17200,28767,Theft from Vehicle
17201,28768,Theft from Vehicle
17202,28769,Theft from Vehicle
17203,28770,Theft from Vehicle
17204,28771,Theft from Vehicle
17205,28772,Theft from Vehicle
17206,28775,Theft from Vehicle
17208,28784,Theft from Vehicle
17209,28785,Theft from Vehicle
17210,28786,Theft from Vehicle
17212,28789,Theft from Vehicle
17213,28791,Theft from Vehicle
17214,28792,Theft from Vehicle
17215,28793,Theft from Vehicle
17216,28794,Theft from Vehicle
17217,28796,Theft from Vehicle
17218,28797,Theft from Vehicle
17219,28799,Other Theft
17220,28800,Theft from Vehicle
17221,28801,Theft from Vehicle
17222,28802,Theft from Vehicle
17223,28803,Theft from Vehicle
17224,28804,Theft from Vehicle
17225,28806,Theft from Vehicle
17226,28808,Theft from Vehicle
17227,28810,Theft from Vehicle
17228,28811,Theft from Vehicle
17229,28812,Theft from Vehicle
17232,28818,Theft from Vehicle
17233,28819,Theft from Vehicle
17234,28821,Theft from Vehicle
17235,28823,Theft from Vehicle
17236,28825,Theft from Vehicle
17237,28826,Theft from Vehicle
17238,28828,Theft from Vehicle
17239,28829,Theft from Vehicle
17240,28830,Theft from Vehicle
17241,28831,Theft from Vehicle
17242,28832,Theft from Vehicle
17243,28833,Other Theft
17244,28834,Theft from Vehicle
17245,28835,Theft from Vehicle
17246,28837,Theft from Vehicle
17247,28838,Theft from Vehicle
17248,28839,Theft from Vehicle
17249,28840,Theft from Vehicle
17250,28841,Theft from Vehicle
17251,28842,Theft from Vehicle
17252,28844,Theft from Vehicle
17253,28846,Theft from Vehicle
17254,28847,Theft from Vehicle
17255,28850,Theft from Vehicle
17256,28851,Theft from Vehicle
17257,28852,Theft from Vehicle
17258,28853,Theft from Vehicle
17259,28854,Theft from Vehicle
17260,28855,Theft from Vehicle
17261,28856,Theft from Vehicle
17262,28857,Theft from Vehicle
17264,28859,Theft from Vehicle
17265,28860,Theft from Vehicle
17266,28863,Theft from Vehicle
17267,28864,Theft from Vehicle
17268,28866,Theft from Vehicle
17269,28867,Theft from Vehicle
17270,28868,Theft from Vehicle
17271,28869,Theft from Vehicle
17272,28870,Theft from Vehicle
17273,28871,Theft from Vehicle
17274,28872,Theft from Vehicle
17275,28873,Theft from Vehicle
17276,28875,Theft from Vehicle
17277,28876,Theft from Vehicle
17278,28877,Theft from Vehicle
17279,28878,Theft from Vehicle
17280,28879,Theft from Vehicle
17281,28880,Other Theft
17282,28881,Theft from Vehicle
17283,28882,Other Theft
17284,28883,Theft from Vehicle
17285,28884,Other Theft
17286,28885,Theft from Vehicle
17287,28886,Other Theft
17288,28887,Other Theft
17289,28888,Theft from Vehicle
17290,28891,Theft from Vehicle
17291,28892,Other Theft
17292,28893,Theft from Vehicle
17293,28895,Theft from Vehicle
17294,28896,Theft from Vehicle
17295,28897,Theft from Vehicle
17297,28899,Theft from Vehicle
17298,28900,Theft from Vehicle
17299,28901,Theft from Vehicle
17300,28902,Theft from Vehicle
17301,28903,Theft from Vehicle
17303,28905,Theft from Vehicle
17304,28906,Theft from Vehicle
17305,28909,Theft from Vehicle
17306,28911,Other Theft
17307,28912,Theft from Vehicle
17308,28913,Theft from Vehicle
17309,28914,Theft from Vehicle
17310,28916,Theft from Vehicle
17311,28917,Theft from Vehicle
17312,28919,Theft from Vehicle
17313,28920,Theft from Vehicle
17314,28921,Theft from Vehicle
17316,28924,Theft from Vehicle
17317,28925,Theft from Vehicle
17318,28926,Theft from Vehicle
17319,28927,Theft from Vehicle
17320,28928,Theft from Vehicle
17321,28930,Theft from Vehicle
17322,28935,Theft from Vehicle
17323,28936,Theft from Vehicle
17324,28940,Theft from Vehicle
17325,28943,Theft from Vehicle
17326,28944,Theft from Vehicle
17327,28946,Other Theft
17328,28947,Other Theft
17329,28948,Theft from Vehicle
17330,28949,Other Theft
17331,28950,Theft from Vehicle
17332,28951,Other Theft
17333,28952,Theft from Vehicle
17334,28954,Theft from Vehicle
17335,28955,Theft from Vehicle
17337,28958,Other Theft
17338,28963,Other Theft
17339,28964,Theft from Vehicle
17340,28967,Theft from Vehicle
17341,28968,Theft from Vehicle
17342,28969,Other Theft
17343,28970,Other Theft
17344,28972,Theft from Vehicle
17345,28974,Theft from Vehicle
17346,28975,Theft from Vehicle
17347,28979,Theft from Vehicle
17349,28987,Theft from Vehicle
17350,28992,Theft from Vehicle
17351,28993,Theft from Vehicle
17352,28996,Theft from Vehicle
17353,28997,Theft from Vehicle
17354,28998,Other Theft
17355,28999,Theft from Vehicle
17356,29000,Theft from Vehicle
17357,29003,Theft from Vehicle
17358,29007,Theft from Vehicle
17360,29010,Theft from Vehicle
17361,29011,Theft from Vehicle
17362,29013,Theft from Vehicle
17363,29014,Theft from Vehicle
17364,29015,Theft from Vehicle
17365,29016,Theft from Vehicle
17366,29018,Other Theft
17367,29020,Theft from Vehicle
17368,29022,Theft from Vehicle
17369,29023,Theft from Vehicle
17370,29024,Theft from Vehicle
17371,29028,Theft from Vehicle
17372,29029,Other Theft
17373,29030,Theft from Vehicle
17374,29034,Theft from Vehicle
17375,29036,Theft from Vehicle
17376,29037,Theft from Vehicle
17377,29039,Theft from Vehicle
17378,29040,Theft from Vehicle
17379,29043,Theft from Vehicle
17380,29045,Theft from Vehicle
17381,29048,Theft from Vehicle
17382,29053,Theft from Vehicle
17383,29054,Theft from Vehicle
17384,29055,Theft from Vehicle
17385,29058,Theft from Vehicle
17386,29059,Theft from Vehicle
17387,29060,Theft from Vehicle
17389,29062,Theft from Vehicle
17390,29063,Theft from Vehicle
17391,29064,Theft from Vehicle
17392,29065,Theft from Vehicle
17393,29066,Theft from Vehicle
17394,29067,Theft from Vehicle
17395,29070,Theft from Vehicle
17396,29071,Theft from Vehicle
17397,29072,Theft from Vehicle
17398,29073,Theft from Vehicle
17399,29074,Theft from Vehicle
17400,29076,Theft from Vehicle
17401,29077,Theft from Vehicle
17402,29079,Theft from Vehicle
17403,29080,Theft from Vehicle
17405,29082,Theft from Vehicle
17407,29085,Theft from Vehicle
17408,29087,Theft from Vehicle
17409,29089,Theft from Vehicle
17410,29090,Theft from Vehicle
17411,29091,Theft from Vehicle
17412,29093,Theft from Vehicle
17413,29094,Theft from Vehicle
17414,29097,Theft from Vehicle
17415,29098,Theft from Vehicle
17416,29101,Theft from Vehicle
17417,29102,Theft from Vehicle
17418,29103,Theft from Vehicle
17420,29110,Theft from Vehicle
17421,29111,Theft from Vehicle
17422,29112,Theft from Vehicle
17423,29117,Theft from Vehicle
17424,29118,Theft from Vehicle
17425,29119,Theft from Vehicle
17426,29120,Theft from Vehicle
17427,29121,Theft from Vehicle
17428,29125,Theft from Vehicle
17429,29126,Theft from Vehicle
17430,29131,Theft from Vehicle
17431,29136,Theft from Vehicle
17434,29144,Theft from Vehicle
17435,29145,Theft from Vehicle
17437,29151,Theft from Vehicle
17439,29154,Theft from Vehicle
17446,29165,Theft from Vehicle
17447,29166,Theft from Vehicle
17449,29170,Theft from Vehicle
17450,29178,Theft from Vehicle
17451,29183,Theft from Vehicle
17452,29184,Theft from Vehicle
17453,29185,Theft from Vehicle
17454,29187,Theft from Vehicle
17455,29192,Theft from Vehicle
17457,29194,Theft from Vehicle
17458,29200,Other Theft
17459,29201,Other Theft
17460,29202,Other Theft
17461,29203,Other Theft
17463,29207,Other Theft
17465,29209,Other Theft
17466,29210,Other Theft
17467,29211,Other Theft
17468,29212,Other Theft
17469,29213,Other Theft
17470,29214,Other Theft
17471,29215,Other Theft
17472,29225,Other Theft
17473,29226,Other Theft
17474,29227,Other Theft
17475,29228,Other Theft
17476,29229,Other Theft
17477,29230,Other Theft
17478,29231,Other Theft
17480,29233,Other Theft
17481,29234,Other Theft
17483,29236,Other Theft
17484,29237,Other Theft
17485,29238,Other Theft
17486,29239,Other Theft
17487,29240,Other Theft
17488,29241,Other Theft
17489,29242,Other Theft
17490,29243,Other Theft
17491,29244,Other Theft
17492,29245,Other Theft
17493,29246,Theft from Vehicle
17495,29249,Theft from Vehicle
17496,29254,Theft from Vehicle
17497,29255,Theft from Vehicle
17499,29257,Theft from Vehicle
17500,29258,Theft from Vehicle
17501,29259,Theft from Vehicle
17502,29260,Theft from Vehicle
17503,29261,Theft from Vehicle
17504,29262,Theft from Vehicle
17505,29264,Theft from Vehicle
17506,29265,Theft from Vehicle
17507,29266,Theft from Vehicle
17508,29269,Theft from Vehicle
17509,29273,Theft from Vehicle
17510,29274,Theft from Vehicle
17511,29278,Theft from Vehicle
17512,29279,Theft from Vehicle
17513,29280,Theft from Vehicle
17514,29286,Theft from Vehicle
17515,29287,Theft from Vehicle
17516,29288,Other Theft
17517,29290,Theft from Vehicle
17518,29291,Theft from Vehicle
17519,29293,Theft from Vehicle
17520,29294,Theft from Vehicle
17522,29297,Theft from Vehicle
17523,29299,Theft from Vehicle
17524,29300,Theft from Vehicle
17525,29301,Theft from Vehicle
17526,29303,Theft from Vehicle
17527,29304,Theft from Vehicle
17529,29307,Theft from Vehicle
17530,29310,Theft from Vehicle
17531,29311,Theft from Vehicle
17532,29312,Theft from Vehicle
17534,29315,Theft from Vehicle
17535,29316,Theft from Vehicle
17536,29317,Theft from Vehicle
17537,29319,Theft from Vehicle
17541,29324,Theft from Vehicle
17543,29326,Theft from Vehicle
17546,29329,Theft from Vehicle
17548,29332,Theft from Vehicle
17549,29335,Theft from Vehicle
17550,29337,Theft from Vehicle
17551,29338,Theft from Vehicle
17552,29340,Theft from Vehicle
17554,29344,Theft from Vehicle
17555,29345,Theft from Vehicle
17557,29349,Theft from Vehicle
17558,29350,Theft from Vehicle
17562,29359,Theft from Vehicle
17566,29363,Theft from Vehicle
17567,29364,Theft from Vehicle
17568,29365,Theft from Vehicle
17570,29368,Theft from Vehicle
17571,29369,Theft from Vehicle
17572,29371,Theft from Vehicle
17573,29372,Theft from Vehicle
17575,29374,Theft from Vehicle
17577,29376,Theft from Vehicle
17578,29377,Theft from Vehicle
17580,29380,Theft from Vehicle
17582,29382,Theft from Vehicle
17583,29383,Theft from Vehicle
17585,29385,Theft from Vehicle
17588,29388,Theft from Vehicle
17591,29393,Theft from Vehicle
17594,29398,Theft from Vehicle
17595,29399,Theft from Vehicle
17596,29400,Theft from Vehicle
17597,29402,Theft from Vehicle
17598,29403,Theft from Vehicle
17599,29404,Theft from Vehicle
17600,29405,Theft from Vehicle
17601,29406,Theft from Vehicle
17602,29407,Theft from Vehicle
17604,29410,Theft from Vehicle
17605,29411,Theft from Vehicle
17606,29412,Theft from Vehicle
17607,29413,Theft from Vehicle
17608,29414,Theft from Vehicle
17609,29415,Theft from Vehicle
17610,29416,Theft from Vehicle
17611,29420,Theft from Vehicle
17612,29421,Theft from Vehicle
17613,29422,Theft from Vehicle
17614,29434,Theft from Vehicle
17615,29435,Theft from Vehicle
17616,29439,Theft from Vehicle
17617,29440,Theft from Vehicle
17618,29441,Theft from Vehicle
17619,29442,Theft from Vehicle
17620,29443,Theft from Vehicle
17621,29444,Theft from Vehicle
17622,29445,Theft from Vehicle
17623,29447,Theft from Vehicle
17624,29448,Theft from Vehicle
17625,29451,Theft from Vehicle
17626,29452,Theft from Vehicle
17627,29453,Theft from Vehicle
17628,29454,Theft from Vehicle
17629,29455,Theft from Vehicle
17630,29456,Theft from Vehicle
17631,29457,Theft from Vehicle
17632,29458,Theft from Vehicle
17635,29462,Theft from Vehicle
17636,29465,Theft from Vehicle
17637,29466,Theft from Vehicle
17638,29467,Theft from Vehicle
17639,29468,Theft from Vehicle
17640,29469,Theft from Vehicle
17641,29478,Theft from Vehicle
17642,29479,Theft from Vehicle
17643,29480,Theft from Vehicle
17644,29481,Theft from Vehicle
17645,29482,Theft from Vehicle
17646,29483,Theft from Vehicle
17647,29484,Theft from Vehicle
17648,29485,Theft from Vehicle
17649,29487,Theft from Vehicle
17651,29493,Theft from Vehicle
17652,29496,Other Theft
17653,29498,Theft from Vehicle
17654,29504,Theft from Vehicle
17655,29507,Theft from Vehicle
17657,29509,Theft from Vehicle
17658,29511,Theft from Vehicle
17659,29513,Theft from Vehicle
17660,29516,Theft from Vehicle
17662,29522,Theft from Vehicle
17666,29529,Other Theft
17668,29534,Other Theft
17669,29536,Theft from Vehicle
17670,29537,Theft from Vehicle
17672,29542,Theft from Vehicle
17673,29543,Theft from Vehicle
17675,29546,Theft from Vehicle
17676,29547,Theft from Vehicle
17677,29548,Theft from Vehicle
17680,29554,Theft from Vehicle
17681,29555,Theft from Vehicle
17682,29556,Theft from Vehicle
17683,29557,Theft from Vehicle
17684,29558,Theft from Vehicle
17685,29560,Theft from Vehicle
17686,29562,Theft from Vehicle
17687,29563,Theft from Vehicle
17688,29564,Theft from Vehicle
17689,29565,Theft from Vehicle
17690,29566,Theft from Vehicle
17691,29567,Theft from Vehicle
17692,29568,Theft from Vehicle
17693,29569,Theft from Vehicle
17694,29570,Theft from Vehicle
